id,curso,eje,codigo_oa,texto_oa,habilidad_evaluada,condiciones_curriculares,contexto,model,prompt,problem,solution,answer,raw_response,parse_error
MA01-OA-09-01,1° básico,Números y operaciones,MA01 OA 09,"Demostrar que comprenden la adición y la sustracción de números del 0 al 20 progresivamente, de 0 a 5, de 6 a 10, de 11 a 20 con dos sumandos:
• usando un lenguaje cotidiano para describir acciones desde su propia experiencia
• representando adiciones y sustracciones con material concreto y pictórico, de manera manual y/o usando software educativo
• representando el proceso en forma simbólica
• resolviendo problemas en contextos familiares
• creando problemas matemáticos y resolviéndolos.",resolver una adición,"Usar números entre 0 y 20, con dos sumandos cuando corresponda y contextos familiares para 1° básico.",juguetes,HuggingFaceTB/SmolLM3-3B,"Genera un problema matemático verbal para un estudiante de 1° básico.
Debe estar alineado con el siguiente Objetivo de Aprendizaje: Demostrar que comprenden la adición y la sustracción de números del 0 al 20 progresivamente, de 0 a 5, de 6 a 10, de 11 a 20 con dos sumandos:
• usando un lenguaje cotidiano para describir acciones desde su propia experiencia
• representando adiciones y sustracciones con material concreto y pictórico, de manera manual y/o usando software educativo
• representando el proceso en forma simbólica
• resolviendo problemas en contextos familiares
• creando problemas matemáticos y resolviéndolos.
Habilidad a evaluar: resolver una adición.
Condiciones curriculares: Usar números entre 0 y 20, con dos sumandos cuando corresponda y contextos familiares para 1° básico..
Contexto: juguetes.
Entrega el problema, su solución y la respuesta final.
Responde únicamente con un objeto JSON válido con esta estructura: {""problem"": ""..."", ""solution"": ""..."", ""answer"": ""...""}",Marcela y su hermana Ana tienen juguetes en su casa. Marcela tiene 7 juguetes y su hermana Ana tiene 3 juguetes más que ella. ¿Cuántos juguetes tienen en total?,"Primero, encontramos cuántos juguetes tiene Ana. Ana tiene 7 juguetes de Marcela más 3 juguetes, por lo que 7 + 3 = 10 juguetes. Luego, sumamos los juguetes de Marcela y los de Ana: 7 + 10 = 17 juguetes en total.",17,"{""problem"": ""Marcela y su hermana Ana tienen juguetes en su casa. Marcela tiene 7 juguetes y su hermana Ana tiene 3 juguetes más que ella. ¿Cuántos juguetes tienen en total?"", ""solution"": ""Primero, encontramos cuántos juguetes tiene Ana. Ana tiene 7 juguetes de Marcela más 3 juguetes, por lo que 7 + 3 = 10 juguetes. Luego, sumamos los juguetes de Marcela y los de Ana: 7 + 10 = 17 juguetes en total."", ""answer"": ""17""}",
MA01-OA-09-02,1° básico,Números y operaciones,MA01 OA 09,"Demostrar que comprenden la adición y la sustracción de números del 0 al 20 progresivamente, de 0 a 5, de 6 a 10, de 11 a 20 con dos sumandos:
• usando un lenguaje cotidiano para describir acciones desde su propia experiencia
• representando adiciones y sustracciones con material concreto y pictórico, de manera manual y/o usando software educativo
• representando el proceso en forma simbólica
• resolviendo problemas en contextos familiares
• creando problemas matemáticos y resolviéndolos.",resolver una sustracción,"Usar números entre 0 y 20, con dos sumandos cuando corresponda y contextos familiares para 1° básico.",mascotas,HuggingFaceTB/SmolLM3-3B,"Genera un problema matemático verbal para un estudiante de 1° básico.
Debe estar alineado con el siguiente Objetivo de Aprendizaje: Demostrar que comprenden la adición y la sustracción de números del 0 al 20 progresivamente, de 0 a 5, de 6 a 10, de 11 a 20 con dos sumandos:
• usando un lenguaje cotidiano para describir acciones desde su propia experiencia
• representando adiciones y sustracciones con material concreto y pictórico, de manera manual y/o usando software educativo
• representando el proceso en forma simbólica
• resolviendo problemas en contextos familiares
• creando problemas matemáticos y resolviéndolos.
Habilidad a evaluar: resolver una sustracción.
Condiciones curriculares: Usar números entre 0 y 20, con dos sumandos cuando corresponda y contextos familiares para 1° básico..
Contexto: mascotas.
Entrega el problema, su solución y la respuesta final.
Responde únicamente con un objeto JSON válido con esta estructura: {""problem"": ""..."", ""solution"": ""..."", ""answer"": ""...""}","María tiene 12 gatos. Le regaló 5 gatos a su prima. ¿Cuántos gatos tiene ahora María? Resuelve este problema usando números entre 0 y 20, con dos sumandos, y contextos familiares.","Primero, sabemos que María tenía 12 gatos. Luego, le regaló 5 gatos a su prima. Para encontrar cuántos gatos tiene ahora, restamos 5 de 12. 12 - 5 = 7. Por lo tanto, María tiene 7 gatos ahora.",7,"{""problem"": ""María tiene 12 gatos. Le regaló 5 gatos a su prima. ¿Cuántos gatos tiene ahora María? Resuelve este problema usando números entre 0 y 20, con dos sumandos, y contextos familiares."", ""solution"": ""Primero, sabemos que María tenía 12 gatos. Luego, le regaló 5 gatos a su prima. Para encontrar cuántos gatos tiene ahora, restamos 5 de 12. 12 - 5 = 7. Por lo tanto, María tiene 7 gatos ahora."", ""answer"": ""7""}",
MA01-OA-09-03,1° básico,Números y operaciones,MA01 OA 09,"Demostrar que comprenden la adición y la sustracción de números del 0 al 20 progresivamente, de 0 a 5, de 6 a 10, de 11 a 20 con dos sumandos:
• usando un lenguaje cotidiano para describir acciones desde su propia experiencia
• representando adiciones y sustracciones con material concreto y pictórico, de manera manual y/o usando software educativo
• representando el proceso en forma simbólica
• resolviendo problemas en contextos familiares
• creando problemas matemáticos y resolviéndolos.",identificar una situación de juntar,"Usar números entre 0 y 20, con dos sumandos cuando corresponda y contextos familiares para 1° básico.",frutas,HuggingFaceTB/SmolLM3-3B,"Genera un problema matemático verbal para un estudiante de 1° básico.
Debe estar alineado con el siguiente Objetivo de Aprendizaje: Demostrar que comprenden la adición y la sustracción de números del 0 al 20 progresivamente, de 0 a 5, de 6 a 10, de 11 a 20 con dos sumandos:
• usando un lenguaje cotidiano para describir acciones desde su propia experiencia
• representando adiciones y sustracciones con material concreto y pictórico, de manera manual y/o usando software educativo
• representando el proceso en forma simbólica
• resolviendo problemas en contextos familiares
• creando problemas matemáticos y resolviéndolos.
Habilidad a evaluar: identificar una situación de juntar.
Condiciones curriculares: Usar números entre 0 y 20, con dos sumandos cuando corresponda y contextos familiares para 1° básico..
Contexto: frutas.
Entrega el problema, su solución y la respuesta final.
Responde únicamente con un objeto JSON válido con esta estructura: {""problem"": ""..."", ""solution"": ""..."", ""answer"": ""...""}",Hermes tiene 3 manzanas y 2 naranjas. ¿Cuántas frutas tiene en total? ¿Qué pasa si le da una manzana a su hermano? ¿Cuántas frutas le quedan a Hermes?,"Primero, sumamos las manzanas y las naranjas que tiene Hermes: 3 manzanas + 2 naranjas = 5 frutas. Luego, si le da una manzana a su hermano, le quedan 5 frutas - 1 manzana = 4 frutas. Por lo tanto, Hermes tiene 4 frutas en total.",4,"{""problem"": ""Hermes tiene 3 manzanas y 2 naranjas. ¿Cuántas frutas tiene en total? ¿Qué pasa si le da una manzana a su hermano? ¿Cuántas frutas le quedan a Hermes?"", ""solution"": ""Primero, sumamos las manzanas y las naranjas que tiene Hermes: 3 manzanas + 2 naranjas = 5 frutas. Luego, si le da una manzana a su hermano, le quedan 5 frutas - 1 manzana = 4 frutas. Por lo tanto, Hermes tiene 4 frutas en total."", ""answer"": ""4""}",
MA01-OA-09-04,1° básico,Números y operaciones,MA01 OA 09,"Demostrar que comprenden la adición y la sustracción de números del 0 al 20 progresivamente, de 0 a 5, de 6 a 10, de 11 a 20 con dos sumandos:
• usando un lenguaje cotidiano para describir acciones desde su propia experiencia
• representando adiciones y sustracciones con material concreto y pictórico, de manera manual y/o usando software educativo
• representando el proceso en forma simbólica
• resolviendo problemas en contextos familiares
• creando problemas matemáticos y resolviéndolos.",identificar una situación de quitar,"Usar números entre 0 y 20, con dos sumandos cuando corresponda y contextos familiares para 1° básico.",útiles escolares,HuggingFaceTB/SmolLM3-3B,"Genera un problema matemático verbal para un estudiante de 1° básico.
Debe estar alineado con el siguiente Objetivo de Aprendizaje: Demostrar que comprenden la adición y la sustracción de números del 0 al 20 progresivamente, de 0 a 5, de 6 a 10, de 11 a 20 con dos sumandos:
• usando un lenguaje cotidiano para describir acciones desde su propia experiencia
• representando adiciones y sustracciones con material concreto y pictórico, de manera manual y/o usando software educativo
• representando el proceso en forma simbólica
• resolviendo problemas en contextos familiares
• creando problemas matemáticos y resolviéndolos.
Habilidad a evaluar: identificar una situación de quitar.
Condiciones curriculares: Usar números entre 0 y 20, con dos sumandos cuando corresponda y contextos familiares para 1° básico..
Contexto: útiles escolares.
Entrega el problema, su solución y la respuesta final.
Responde únicamente con un objeto JSON válido con esta estructura: {""problem"": ""..."", ""solution"": ""..."", ""answer"": ""...""}",María tiene 8 útiles escolares. Su amigo Juan le regala 4 útiles. ¿Cuántos útiles escolares tiene María ahora?,"María tenía 8 útiles. Juan le regaló 4 útiles. Para encontrar el total de útiles que María tiene ahora, sumamos 8 y 4. 8 + 4 = 12. María ahora tiene 12 útiles escolares.",12,"{""problem"": ""María tiene 8 útiles escolares. Su amigo Juan le regala 4 útiles. ¿Cuántos útiles escolares tiene María ahora?"", ""solution"": ""María tenía 8 útiles. Juan le regaló 4 útiles. Para encontrar el total de útiles que María tiene ahora, sumamos 8 y 4. 8 + 4 = 12. María ahora tiene 12 útiles escolares."", ""answer"": ""12""}",
MA01-OA-09-05,1° básico,Números y operaciones,MA01 OA 09,"Demostrar que comprenden la adición y la sustracción de números del 0 al 20 progresivamente, de 0 a 5, de 6 a 10, de 11 a 20 con dos sumandos:
• usando un lenguaje cotidiano para describir acciones desde su propia experiencia
• representando adiciones y sustracciones con material concreto y pictórico, de manera manual y/o usando software educativo
• representando el proceso en forma simbólica
• resolviendo problemas en contextos familiares
• creando problemas matemáticos y resolviéndolos.",crear o completar una situación aditiva o sustractiva,"Usar números entre 0 y 20, con dos sumandos cuando corresponda y contextos familiares para 1° básico.",autos de juguete,HuggingFaceTB/SmolLM3-3B,"Genera un problema matemático verbal para un estudiante de 1° básico.
Debe estar alineado con el siguiente Objetivo de Aprendizaje: Demostrar que comprenden la adición y la sustracción de números del 0 al 20 progresivamente, de 0 a 5, de 6 a 10, de 11 a 20 con dos sumandos:
• usando un lenguaje cotidiano para describir acciones desde su propia experiencia
• representando adiciones y sustracciones con material concreto y pictórico, de manera manual y/o usando software educativo
• representando el proceso en forma simbólica
• resolviendo problemas en contextos familiares
• creando problemas matemáticos y resolviéndolos.
Habilidad a evaluar: crear o completar una situación aditiva o sustractiva.
Condiciones curriculares: Usar números entre 0 y 20, con dos sumandos cuando corresponda y contextos familiares para 1° básico..
Contexto: autos de juguete.
Entrega el problema, su solución y la respuesta final.
Responde únicamente con un objeto JSON válido con esta estructura: {""problem"": ""..."", ""solution"": ""..."", ""answer"": ""...""}","En el patio de juegos de la escuela hay 7 autos de juguete. Luego, llegan 3 autos de juguete más. ¿Cuántos autos de juguete hay en total en el patio de juegos?","Primero, sumamos los 7 autos de juguete que ya estaban en el patio de juegos con los 3 nuevos autos de juguete que llegaron. La suma es 7 + 3 = 10. Por lo tanto, hay 10 autos de juguete en total en el patio de juegos.",10,"{""problem"": ""En el patio de juegos de la escuela hay 7 autos de juguete. Luego, llegan 3 autos de juguete más. ¿Cuántos autos de juguete hay en total en el patio de juegos?"", ""solution"": ""Primero, sumamos los 7 autos de juguete que ya estaban en el patio de juegos con los 3 nuevos autos de juguete que llegaron. La suma es 7 + 3 = 10. Por lo tanto, hay 10 autos de juguete en total en el patio de juegos."", ""answer"": ""10""}",
MA01-OA-10-01,1° básico,Números y operaciones,MA01 OA 10,"Demostrar que la adición y la sustracción son operaciones inversas, de manera concreta, pictórica y simbólica.",usar una resta para comprobar una suma,Trabajar adición y sustracción como operaciones inversas con números adecuados para 1° básico.,bloques,HuggingFaceTB/SmolLM3-3B,"Genera un problema matemático verbal para un estudiante de 1° básico.
Debe estar alineado con el siguiente Objetivo de Aprendizaje: Demostrar que la adición y la sustracción son operaciones inversas, de manera concreta, pictórica y simbólica.
Habilidad a evaluar: usar una resta para comprobar una suma.
Condiciones curriculares: Trabajar adición y sustracción como operaciones inversas con números adecuados para 1° básico..
Contexto: bloques.
Entrega el problema, su solución y la respuesta final.
Responde únicamente con un objeto JSON válido con esta estructura: {""problem"": ""..."", ""solution"": ""..."", ""answer"": ""...""}","En el patio de la escuela hay 8 bloques. Si 3 bloques se llevan a otro lugar, ¿cuántos bloques quedan en el patio?","Para resolver este problema, podemos usar una resta para comprobar la suma. Si inicialmente hay 8 bloques y luego se llevan 3 bloques, podemos restar 3 de 8. 8 - 3 = 5. Por lo tanto, quedan 5 bloques en el patio. Para verificar, si sumamos 3 bloques a los 5 que quedan, obtenemos 5 + 3 = 8, que es el número inicial de bloques.",5,"{""problem"": ""En el patio de la escuela hay 8 bloques. Si 3 bloques se llevan a otro lugar, ¿cuántos bloques quedan en el patio?"", ""solution"": ""Para resolver este problema, podemos usar una resta para comprobar la suma. Si inicialmente hay 8 bloques y luego se llevan 3 bloques, podemos restar 3 de 8. 8 - 3 = 5. Por lo tanto, quedan 5 bloques en el patio. Para verificar, si sumamos 3 bloques a los 5 que quedan, obtenemos 5 + 3 = 8, que es el número inicial de bloques."", ""answer"": ""5""}",
MA01-OA-10-02,1° básico,Números y operaciones,MA01 OA 10,"Demostrar que la adición y la sustracción son operaciones inversas, de manera concreta, pictórica y simbólica.",usar una suma para comprobar una resta,Trabajar adición y sustracción como operaciones inversas con números adecuados para 1° básico.,pegatinas,HuggingFaceTB/SmolLM3-3B,"Genera un problema matemático verbal para un estudiante de 1° básico.
Debe estar alineado con el siguiente Objetivo de Aprendizaje: Demostrar que la adición y la sustracción son operaciones inversas, de manera concreta, pictórica y simbólica.
Habilidad a evaluar: usar una suma para comprobar una resta.
Condiciones curriculares: Trabajar adición y sustracción como operaciones inversas con números adecuados para 1° básico..
Contexto: pegatinas.
Entrega el problema, su solución y la respuesta final.
Responde únicamente con un objeto JSON válido con esta estructura: {""problem"": ""..."", ""solution"": ""..."", ""answer"": ""...""}","Una clase de 1° básico tiene 15 estudiantes. Al final del día, 7 estudiantes se fueron a casa. ¿Cuántos estudiantes quedaron en la clase? Puedes usar pegatinas para ayudarte a resolver el problema.","Primero, dibuja 15 pegatinas para representar a los estudiantes. Luego, quita 7 pegatinas para representar a los estudiantes que se fueron. Los pegatinas que quedan representan a los estudiantes que aún están en la clase. Si sumas 7 pegatinas a las que quedan, obtendrás de nuevo 15 pegatinas. Esto demuestra que la adición y la sustracción son operaciones inversas.",8 estudiantes quedaron en la clase.,"{""problem"": ""Una clase de 1° básico tiene 15 estudiantes. Al final del día, 7 estudiantes se fueron a casa. ¿Cuántos estudiantes quedaron en la clase? Puedes usar pegatinas para ayudarte a resolver el problema."", ""solution"": ""Primero, dibuja 15 pegatinas para representar a los estudiantes. Luego, quita 7 pegatinas para representar a los estudiantes que se fueron. Los pegatinas que quedan representan a los estudiantes que aún están en la clase. Si sumas 7 pegatinas a las que quedan, obtendrás de nuevo 15 pegatinas. Esto demuestra que la adición y la sustracción son operaciones inversas."", ""answer"": ""8 estudiantes quedaron en la clase.""}",
MA01-OA-10-03,1° básico,Números y operaciones,MA01 OA 10,"Demostrar que la adición y la sustracción son operaciones inversas, de manera concreta, pictórica y simbólica.",completar una familia de operaciones,Trabajar adición y sustracción como operaciones inversas con números adecuados para 1° básico.,lápices,HuggingFaceTB/SmolLM3-3B,"Genera un problema matemático verbal para un estudiante de 1° básico.
Debe estar alineado con el siguiente Objetivo de Aprendizaje: Demostrar que la adición y la sustracción son operaciones inversas, de manera concreta, pictórica y simbólica.
Habilidad a evaluar: completar una familia de operaciones.
Condiciones curriculares: Trabajar adición y sustracción como operaciones inversas con números adecuados para 1° básico..
Contexto: lápices.
Entrega el problema, su solución y la respuesta final.
Responde únicamente con un objeto JSON válido con esta estructura: {""problem"": ""..."", ""solution"": ""..."", ""answer"": ""...""}",Juan tiene 10 lápices. Pone 3 lápices en su cuaderno y luego los devuelve. ¿Cuántos lápices tiene ahora? ¿Cómo lo sabes? Explica tu razonamiento.,"Juan tiene 10 lápices al principio. Le quita 3 lápices para ponerlos en su cuaderno, por lo que tiene 10 - 3 = 7 lápices. Luego, devuelve los 3 lápices que puso en su cuaderno, por lo que suma 3 lápices a los 7 que tenía, obteniendo 7 + 3 = 10 lápices. Por lo tanto, Juan tiene 10 lápices al final.",10,"{""problem"": ""Juan tiene 10 lápices. Pone 3 lápices en su cuaderno y luego los devuelve. ¿Cuántos lápices tiene ahora? ¿Cómo lo sabes? Explica tu razonamiento."", ""solution"": ""Juan tiene 10 lápices al principio. Le quita 3 lápices para ponerlos en su cuaderno, por lo que tiene 10 - 3 = 7 lápices. Luego, devuelve los 3 lápices que puso en su cuaderno, por lo que suma 3 lápices a los 7 que tenía, obteniendo 7 + 3 = 10 lápices. Por lo tanto, Juan tiene 10 lápices al final."", ""answer"": ""10""}",
MA01-OA-10-04,1° básico,Números y operaciones,MA01 OA 10,"Demostrar que la adición y la sustracción son operaciones inversas, de manera concreta, pictórica y simbólica.",hallar un término faltante usando la operación inversa,Trabajar adición y sustracción como operaciones inversas con números adecuados para 1° básico.,canicas,HuggingFaceTB/SmolLM3-3B,"Genera un problema matemático verbal para un estudiante de 1° básico.
Debe estar alineado con el siguiente Objetivo de Aprendizaje: Demostrar que la adición y la sustracción son operaciones inversas, de manera concreta, pictórica y simbólica.
Habilidad a evaluar: hallar un término faltante usando la operación inversa.
Condiciones curriculares: Trabajar adición y sustracción como operaciones inversas con números adecuados para 1° básico..
Contexto: canicas.
Entrega el problema, su solución y la respuesta final.
Responde únicamente con un objeto JSON válido con esta estructura: {""problem"": ""..."", ""solution"": ""..."", ""answer"": ""...""}","En un recipiente hay 12 canicas. Si se sacan 7 canicas, ¿cuántas canicas quedan en el recipiente? ¿Cuántas canicas se necesitan para llenar de nuevo el recipiente si se tienen 9 canicas?","Primero, calculamos cuántas canicas quedan después de sacar 7 canicas del recipiente. Si inicialmente había 12 canicas y se sacan 7, entonces 12 - 7 = 5 canicas quedan. Para llenar de nuevo el recipiente, necesitamos 12 - 5 = 7 canicas.",5 canicas quedan en el recipiente y se necesitan 7 canicas para llenarlo de nuevo.,"{""problem"": ""En un recipiente hay 12 canicas. Si se sacan 7 canicas, ¿cuántas canicas quedan en el recipiente? ¿Cuántas canicas se necesitan para llenar de nuevo el recipiente si se tienen 9 canicas?"", ""solution"": ""Primero, calculamos cuántas canicas quedan después de sacar 7 canicas del recipiente. Si inicialmente había 12 canicas y se sacan 7, entonces 12 - 7 = 5 canicas quedan. Para llenar de nuevo el recipiente, necesitamos 12 - 5 = 7 canicas."", ""answer"": ""5 canicas quedan en el recipiente y se necesitan 7 canicas para llenarlo de nuevo.""}",
MA01-OA-10-05,1° básico,Números y operaciones,MA01 OA 10,"Demostrar que la adición y la sustracción son operaciones inversas, de manera concreta, pictórica y simbólica.",relacionar adición y sustracción en un problema,Trabajar adición y sustracción como operaciones inversas con números adecuados para 1° básico.,galletas,HuggingFaceTB/SmolLM3-3B,"Genera un problema matemático verbal para un estudiante de 1° básico.
Debe estar alineado con el siguiente Objetivo de Aprendizaje: Demostrar que la adición y la sustracción son operaciones inversas, de manera concreta, pictórica y simbólica.
Habilidad a evaluar: relacionar adición y sustracción en un problema.
Condiciones curriculares: Trabajar adición y sustracción como operaciones inversas con números adecuados para 1° básico..
Contexto: galletas.
Entrega el problema, su solución y la respuesta final.
Responde únicamente con un objeto JSON válido con esta estructura: {""problem"": ""..."", ""solution"": ""..."", ""answer"": ""...""}","Un niño tiene 10 galletas. Le da 4 galletas a su amigo. ¿Cuántas galletas le quedan al niño? Después, el niño recibe 6 galletas de su amigo. ¿Cuántas galletas tiene ahora?","Primero, el niño da 4 galletas a su amigo. Entonces, 10 - 4 = 6 galletas le quedan. Luego, recibe 6 galletas, por lo que 6 + 6 = 12 galletas tiene ahora. La respuesta final es 12.",12,"{""problem"": ""Un niño tiene 10 galletas. Le da 4 galletas a su amigo. ¿Cuántas galletas le quedan al niño? Después, el niño recibe 6 galletas de su amigo. ¿Cuántas galletas tiene ahora?"", ""solution"": ""Primero, el niño da 4 galletas a su amigo. Entonces, 10 - 4 = 6 galletas le quedan. Luego, recibe 6 galletas, por lo que 6 + 6 = 12 galletas tiene ahora. La respuesta final es 12."", ""answer"": ""12""}",
